"DATE","Demand_Shocks","Supply_Shocks","Risk_Shocks","NSE AUTO","NSE BANK","NSE ENERGY","NSE FIN","NSE FMCG","NSE IT","NSE MED","NSE MET","NSE PHARMA"
2015-07-28,1.960943225,1.760157686,-1.157086556,-0.005556459,0.003829672,0.001244591,-0.003137853,0.000109174,-0.004946116,-0.00867779,-0.005085914,-0.011590873
2015-07-29,0.189442966,-0.142119481,0.766307371,0.013245354,0.002220666,-0.010243278,0.003061218,-0.008809884,0.014545053,0.027001311,0.002293194,0.005139652
2015-07-30,-1.940220707,-2.913299621,-0.109534658,0.002222514,0.006385278,0.005386614,0.007006044,0.028439198,-0.006638653,-0.000226473,-0.001072476,0.007905897
2015-07-31,-1.786352293,-4.680135771,12.92615261,0.01876006,0.015696514,-0.000482102,0.012313632,0.018321606,0.017517146,0.009946458,0.01572267,0.023204479
2015-08-03,-0.731036033,0.767841294,0.63694544,0.007583515,0.009869273,-0.001546261,0.005115456,0.003396198,-0.011018488,0.009175621,-0.009066779,0.002124947
2015-08-04,-0.63107825,-1.291507195,1.954623009,0.010912174,0.003061111,-0.010361009,-2.59e-05,-0.003310864,-0.004434696,-0.000767785,0.02766255,-0.001417666
2015-08-05,1.306371922,-1.683061856,8.297905804,0.010553104,-0.002321769,0.002375517,-0.002246915,0.00935857,0.017734581,0.01961379,-0.000553582,0.017036147
2015-08-06,-1.800313455,-1.345608167,-3.568463321,0.000170543,0.005325289,-0.004212486,0.00447799,-0.008362614,-0.00012911,-0.002102132,-0.005585045,0.009938318
2015-08-07,3.150475373,1.507509894,13.6833026,0.000687738,-0.007136345,0.007988272,-0.005614529,-0.001922048,-0.001674343,-0.009698126,-0.010420535,-0.004445757
2015-08-10,1.166982338,-3.702676391,6.544077844,-0.006520504,-0.000981817,-0.014694427,0.000675728,-0.005329901,-0.001996197,0.000561899,-0.010389549,-0.000193813
2015-08-11,2.411901186,1.747291895,-7.888417959,-0.014447265,-0.013674172,-0.007333247,-0.012992494,-0.006082383,0.011858578,0.002527126,-0.035264006,-0.000134509
2015-08-12,-0.607089261,-3.052001278,21.22399278,-0.024607709,-0.029927109,-0.024113201,-0.027997974,-0.016130203,0.025245172,-0.02686806,-0.043161049,0.01067113
2015-08-13,-1.156412083,1.262461308,-16.14116648,0.004091755,0.006403743,-0.002531906,0.003241853,-0.002880009,-0.004222607,-0.004934008,-0.027701471,0.011114374
2015-08-14,0.382875369,-0.999848782,1.703021701,0.023757485,0.030161647,0.018431207,0.029541131,0.003652957,0.007724091,0.033242428,0.014258555,0.017311073
2015-08-17,-0.345446144,1.757670312,1.565144734,-0.003083741,0.00525807,-0.013308512,-0.002607904,-0.001184549,-0.003876017,-0.010277739,0.011636988,-0.003630897
2015-08-18,-3.369503179,-4.212142543,-1.80622176,0.005466923,-0.002188922,-0.005597964,-0.00494695,-0.001842903,0.013135584,-0.002161747,-0.017421961,-0.008361632
2015-08-19,-1.4726522,1.788312458,-6.612655591,0.004704158,-0.004131868,0.002700792,-0.004113243,0.002070623,0.007377009,0.00251063,-0.01419517,0.027407339
2015-08-20,-2.704880713,-0.017228413,-5.695748616,-0.017206117,-0.02246401,-0.02447494,-0.016315409,0.015472984,-0.021540358,-0.027992083,-0.023166844,0.00959069
2015-08-21,-4.27344354,-4.542103948,7.845921695,-0.020091073,-0.012355673,-0.00988298,-0.012043564,0.003115272,0.003925659,-0.022544049,-0.008730418,0.000464209
2015-08-24,-2.66915671,1.217830854,7.102561245,-0.072568811,-0.068969718,-0.090641341,-0.065467866,-0.046482536,-0.047966723,-0.080500818,-0.070458474,-0.060631032
2015-08-25,2.947753762,-2.134837254,3.557159059,0.018897658,0.02265968,0.017423867,0.013037067,0.006427871,-0.006844083,0.020343999,0.036010508,0.009412564
2015-08-26,4.847971825,10.04831935,-3.825478609,-0.004829332,-0.016000931,0.001698633,-0.018756305,-0.009112162,-0.008143802,0.011147363,0.003418901,-0.011693182
2015-08-27,1.932422784,6.319155347,2.747669332,0.008912599,0.017540852,0.020695256,0.032215426,0.020807091,0.009996367,0.021623196,0.027683921,0.029525352
2015-08-28,1.24458619,8.977149153,1.321434297,0.008921891,-0.000142323,0.012066746,0.002689167,0.003793976,0.016789653,0.022942118,0.005774438,-0.004232153
2015-08-31,-3.96377604,-7.471193978,0.626168494,-0.009316615,-0.003799686,-0.010771042,-0.006981595,-0.003093105,0.001505836,-0.001543772,0.007142268,0.021053648
2015-09-01,0.547450271,1.39851977,1.993473913,-0.025558121,-0.035940175,-0.017818988,-0.030666343,-0.017373145,-0.011136769,-0.028625421,-0.034012492,-0.015601822
2015-09-02,0.017148505,0.508987943,8.227735914,-0.013775919,-0.016793404,-0.009426863,-0.019231053,0.004738869,0.011175058,-0.007649113,-0.014287328,-0.012816127
2015-09-03,-1.289219822,-0.259177255,-2.472415508,0.013078142,0.018624598,0.00920033,0.023598909,0.002550898,0.005872621,0.014725539,0.024291034,-0.001787334
2015-09-04,1.301999606,-0.438111909,-6.539691073,-0.023150182,-0.025749906,-0.020337187,-0.026784731,-0.011782643,-0.022209657,-0.015258293,-0.022037027,-0.023081904
2015-09-08,-1.317752031,-3.910964517,4.593456421,0.003909015,0.013754642,0.009120096,0.013791126,-0.025292486,-0.002058947,0.010924332,-0.001629969,-0.015337558
2015-09-09,0.69580771,3.120141782,14.2715615,0.029760179,0.017158024,0.020767973,0.016944864,0.006884215,0.010078928,0.028030169,0.036376135,0.002477797
2015-09-10,-1.277109372,-3.000506157,2.459386574,0.007805652,-0.002035294,-0.006547828,-0.005905425,2.33e-05,-0.009382959,0.001265687,-0.008070088,-0.003644807
2015-09-11,-1.32736018,-1.314775356,-1.171410729,-0.002336256,0.00090073,-0.003388183,0.002201006,0.005454051,0.00309732,0.003192355,-0.015157003,0.002180268
2015-09-14,1.295724445,1.057264188,5.929119073,0.004238016,0.018010426,0.013656538,0.015314442,0.004365845,0.007701896,0.006214894,0.026848106,0.012425204
2015-09-15,2.381123681,4.898025851,8.5977162,-0.015784304,-0.010185196,0.002384196,-0.009447953,0.00949643,0.001393193,-0.002971516,-0.023528764,-0.001312504
2015-09-16,-3.64165232,-4.929252836,-12.12275027,0.004236306,0.013459143,0.004369318,0.01195545,0.00229398,0.006093782,0.0009154,0.004062976,0.011619707
2015-09-18,0.047115309,4.39235739,-1.612916899,0.005571156,0.026189445,0.017668161,0.021347844,-0.011638812,0.010343208,0.009124359,0.005620188,0.010092048
2015-09-21,-1.051543264,-1.393377454,1.177327433,0.000790559,0.007682742,-0.006304715,0.007186263,-0.007367611,-0.00022598,0.008514943,-0.001089812,-0.003521237
2015-09-22,-0.973981286,-2.682447126,5.184727597,-0.017697086,-0.029171346,-0.028142316,-0.028448754,-0.008977542,-0.001577953,-0.019623824,-0.04232523,-0.003423499
2015-09-23,0.50468716,0.147277469,14.65999121,-0.000557728,0.013161178,0.003651876,0.008297107,0.004144921,-0.000986711,0.001726674,0.000847111,0.005429289
2015-09-24,-3.501018814,-0.862085592,-0.294041855,0.002037492,-0.003398956,-0.010726062,-0.000429704,0.011703254,0.022242175,0.018152026,-0.016548463,0.007453924
2015-09-28,0.183776376,1.680265208,-5.321161252,-0.017743241,-0.005602835,-0.00233487,-0.006355188,-0.003235822,-0.009457006,-0.023617933,-0.025047483,0.001383859
2015-09-29,2.054169809,-1.366874145,6.276189107,0.008431948,0.010578762,0.000989166,0.01719737,0.002679957,0.00193395,0.009054907,-0.022616583,-0.011219072
2015-09-30,1.00197101,-0.662949717,0.452006979,0.014565519,-0.003755526,0.02092031,-0.000758494,0.024784328,0.014173189,0.010989011,0.03260768,0.0172164
2015-10-01,6.105640193,2.122696629,2.256368704,-0.003614877,-0.003839385,0.00100019,-0.007370781,0.002089529,-0.013650984,0.012506295,-0.004222464,0.017192066
2015-10-05,2.487488546,5.479367295,-9.568625264,0.020552153,0.030544833,0.022418344,0.037463462,0.007315604,0.011312074,0.006486778,0.031530167,0.000620203
2015-10-06,1.17878417,-1.894086028,-1.310928561,0.00724927,-0.003887055,0.012576354,-0.002424827,0.025773592,-0.009348364,-0.007701019,0.016354934,0.009639516
2015-10-07,2.596815704,3.641227836,-4.540403167,0.014645839,0.00065037,0.014538897,0.002838143,0.003368201,-0.017363477,-0.000996037,0.03253019,0.004267179
2015-10-08,-1.213476136,-0.025291814,3.618319921,-0.005245503,-0.00808887,-0.014426929,-0.007409244,-0.013536097,-0.001176878,-0.002534117,0.005372132,-0.008966878
2015-10-09,-0.806094305,-5.27442375,4.833962098,0.003671269,0.006635459,0.001278934,0.00849821,0.003336951,0.011812643,0.00428979,0.021345876,0.004908101
2015-10-12,-0.834513255,-0.041218174,-5.163735336,0.001415938,-0.000403633,0.003978414,-0.003439428,-0.008359709,-0.01498194,0.000580588,0.019510068,-0.012505931
2015-10-13,0.690711398,-0.231938289,-1.111713695,0.00193486,-0.001609495,-0.00336217,0.000869727,0.0013219,-0.009290108,0.00147135,-0.005639449,0.000286005
2015-10-14,1.484426652,-1.412108241,9.735977022,-0.00837439,-0.000660786,0.002568531,0.001420699,-0.001577806,-0.013859719,-0.025390059,0.001693366,0.003450143
2015-10-15,0.507086341,1.465862239,7.20416514,0.022826148,0.008142733,0.009202683,0.005461244,0.006090173,-0.00216054,0.05201809,0.012316527,0.000604074
2015-10-16,-2.304926001,-2.274618413,-3.874572297,0.008940123,0.012820803,0.009466872,0.011979616,-0.001624475,-4.85e-05,0.00781045,-0.003604941,0.002654041
2015-10-19,-0.145032001,-0.617408203,0.234415067,-0.002552425,-0.003226734,0.021310991,-0.001401044,0.009246436,0.00832172,0.01393784,-0.008087257,0.015912387
2015-10-20,-0.936763413,-0.336212497,-0.277172103,0.002407359,-0.001388963,-0.004739365,-0.000460892,-0.003779605,0.008524206,0.007702639,-0.021509414,-0.005419852
2015-10-21,1.867282646,-1.439837743,-3.330715457,0.002389479,-0.00671331,-0.002966331,-0.002522513,-0.000593792,0.001686962,-0.000215593,0.012772722,-0.011329778
2015-10-23,-2.677255964,-1.674872861,2.551232403,-0.006861674,0.012619597,0.00640201,0.013650578,0.014339841,0.000255432,-0.012448295,-0.000433018,0.00520857
2015-10-26,-1.087820521,-2.044389867,11.8812864,0.000480051,-0.006635423,-0.008711916,-0.008222228,-0.000477719,0.00210786,-0.016376846,-0.002274327,-0.001798846
2015-10-27,1.708169848,6.037349784,-0.582953068,0.004871086,-0.000491158,-0.0066479,-0.005517913,0.001347379,0.000621958,0.002098848,-0.006105834,-0.000880265
2015-10-28,1.191650514,1.051634193,-3.023387388,-0.008002563,-0.02432566,-0.005320723,-0.018461099,0.001033759,0.005158177,-0.006222938,0.001583618,-0.005584966
2015-10-29,0.881026605,1.298368897,0.410839077,-0.001249063,-0.009264296,-0.005617211,-0.007627242,-0.010806122,-0.008172082,-0.011814534,-0.004007306,-0.00738831
2015-10-30,2.326809075,-0.576635911,-4.421887578,-0.012683171,0.008267392,0.004302814,0.005465969,-0.025384768,-0.00530388,-0.013493838,-0.01135866,0.009052253
2015-11-02,2.628544715,3.403980599,3.800877798,0.000636435,-0.000800945,0.006659594,-0.007769053,0.004781716,0.005166755,0.003700239,-0.021012707,-0.010664267
2015-11-03,-0.609841319,-3.174574493,0.266152514,0.000716306,-0.000865022,0.009427487,0.00055278,0.000197878,0.006248782,0.002112545,-0.000282789,0.001907181
2015-11-04,0.01396703,-1.771103498,-2.656469138,0.016395365,-0.006034423,-0.006505218,-0.004769464,0.002735119,-0.005749501,0.00245944,0.000594026,-0.010008005
2015-11-05,-0.634587182,-1.267582322,-5.268776584,-0.005051149,-0.01312057,-0.008739145,-0.012711596,-0.002569819,-0.011872814,-0.017421244,-0.01882792,-0.022547373
2015-11-06,-0.689018381,-0.53315084,3.986369165,-0.006065303,0.005378021,0.007498363,0.000362984,0.001448939,0.006220186,-0.019324787,-0.008701415,-0.032127449
2015-11-09,-0.397340539,0.377051421,1.122208053,0.01249317,-0.004886899,0.000831779,-0.008502131,0.012105575,-0.006381988,-0.009243014,0.001976457,-0.01943296
2015-11-10,-1.92135303,-2.569598693,-2.85402576,0.001394582,-0.009821796,-0.036731511,-0.010239814,-0.013678179,-0.017345548,-0.008400639,-0.024482929,-0.030924052
2015-11-11,-2.959884151,-5.057582326,-0.294070439,0.005600833,0.007127584,0.007313972,0.007090502,-0.000160765,0.003165629,0.019056123,0.010526629,0.011585172
2015-11-13,2.550954305,2.423974072,-4.312537536,-0.015131353,-0.001365298,-0.001399289,-0.000547121,-0.015651167,-0.013089238,-0.028038981,0.002883795,-0.009559343
2015-11-16,-0.885418011,-3.36990623,14.88202369,0.001473411,0.014885267,0.001384763,0.008513826,0.004541068,-0.008885426,0.004683377,0.009712156,0.00605212
2015-11-17,1.605164328,0.558581931,-2.742151438,0.00753936,-0.002586573,-0.000396703,0.002421169,0.024143737,0.002844472,0.002735649,0.011071719,0.00770216
2015-11-18,-0.974093065,-0.73813809,3.364676885,-0.008615989,-0.01915644,-0.007664926,-0.018246719,-0.002799341,-0.017978994,-0.006591296,-0.021613543,-0.007067078
2015-11-19,-0.895065127,-0.157403187,-1.080796466,0.013940839,0.015453156,0.018716494,0.0181359,0.011307185,0.018105143,0.027572722,0.012220558,-0.00365683
2015-11-20,0.808600751,3.72725149,0.082232395,0.005346562,-0.000954785,0.011813422,-0.002252445,-0.009339909,0.007790336,0.007119796,0.001886409,0.000890796
2015-11-23,2.213952739,2.314924588,5.06714216,0.006709116,0.000272638,0.002871254,-0.002814768,-0.013853436,0.000211353,0.018554688,-0.016105672,0.002721356
2015-11-24,-0.951111343,-1.925607698,0.648035602,-0.007438642,-0.00419689,0.006939452,0.002700921,0.000867776,-0.005741287,-0.009546042,-0.000618265,-0.006767857
2015-11-27,-0.387821051,-0.287780771,-3.878645377,0.013290691,0.02250326,0.009504614,0.018269636,0.012490091,0.005928184,0.021254209,0.023037266,-0.006040635
2015-11-30,0.876435789,0.213356255,1.816164623,0.00452411,0.00342238,-0.00518031,-0.002308513,-0.007709397,0.007471073,0.002555121,-0.000316756,-0.006453398
2015-12-01,-2.508342283,-4.121782882,-2.1135445,-0.00740994,-0.001827267,0.005501698,0.001807479,0.013901388,0.004488667,0.011674271,0.031743288,0.010075786
2015-12-02,-1.194947933,3.473706933,-1.408007919,-0.000308825,-0.010348564,0.005232869,-0.009056191,0.005114188,-0.009479136,0.000162529,0.008515272,0.009876214
2015-12-03,-0.712612294,-2.619263393,-2.614250908,-0.009713179,-0.006295554,-0.006486878,-0.007452853,-0.015436281,-0.006071967,-0.00144221,-0.014727459,-0.011605045
2015-12-04,-3.74920422,-5.339470188,-2.101827302,-0.011272219,-0.012437099,-0.013038903,-0.015131833,-0.012717112,-0.010183272,-0.025651458,-0.001461044,0.004983905
2015-12-07,-0.983506702,-0.406875695,3.677350497,-0.002329899,0.002941298,-0.007067726,0.004130974,-0.027561436,0.002698502,0.003236043,-0.003883058,0.010094418
2015-12-08,0.443708977,-0.692827951,-2.966913017,-0.0013562,-0.008606243,-0.015461531,-0.009050754,-0.000798599,-0.00152746,-0.002830208,-0.032061241,-0.012943567
2015-12-09,0.34282891,-1.459277181,3.095770137,-0.017350052,-0.008356571,-0.018007631,-0.008958616,-0.003594008,-0.004716874,-0.014650333,-0.031809957,-0.02052479
2015-12-10,-2.952230609,-2.059976269,-2.113083306,0.002119511,0.003019072,0.024440412,0.007621189,0.009041852,0.011477532,0.014995235,0.018808777,-0.000342946
2015-12-11,-0.1368691,1.367908923,6.295303336,-0.017532468,-0.022054269,-0.005410606,-0.016578535,-7.64e-06,-0.001126136,-0.006969514,0.005798817,0.001350264
2015-12-14,2.014555116,2.828627018,-5.473744983,0.002618576,0.0004987,-0.000719015,0.003485819,0.003798891,0.005129923,0.01508752,0.023738087,0.009179953
2015-12-15,-0.476676993,-5.601930736,5.722252881,0.014854251,0.002935663,0.012990139,0.005424901,0.012333301,-0.003734335,0.008756495,-0.002471051,0.005814763
2015-12-16,-2.414580149,-1.18539078,-7.634333893,-0.005784209,0.011022249,0.01358072,0.010467817,-0.007569584,0.007835779,0.001580135,0.001180978,0.00717018
2015-12-17,-1.382750313,-0.414542972,-4.850283532,0.014112201,0.009777193,0.017088187,0.012119889,0.007574265,0.01168696,0.023008995,0.033172219,0.011527241
2015-12-18,-0.155152816,-0.060218999,1.021320419,-0.008565468,-0.008792522,-0.009525478,-0.009351236,-0.006376438,-0.013538623,-0.00194272,-0.012725906,-0.009174468
2015-12-21,1.140322881,3.471766041,8.49664425,0.00936974,0.013911403,0.00790412,0.012341738,0.016221304,0.009193077,0.012301086,0.015625881,-0.009160822
2015-12-22,4.07749775,2.924241867,5.651625574,-0.006775068,-0.004514076,-0.002192061,-0.003253874,-0.011457746,-0.011519188,-0.00249772,-0.010442124,0.003370266
2015-12-23,-0.762760638,2.03341256,-4.924279533,0.001401295,0.007958589,0.01571801,0.007571618,0.003974046,0.009030729,0.007511924,0.02197463,0.018105537
2015-12-24,-2.167333484,-3.516054655,5.837715816,0.003156208,-0.004235155,-0.000419875,-0.005416592,0.003730624,-0.000960194,-0.005029784,0.008293286,-0.000855508
2015-12-28,0.82008451,3.185157721,-0.716135804,0.011282354,0.010002379,0.011434985,0.006579797,0.004733819,0.007769403,0.005332752,-0.010839666,0.018078545
2015-12-29,-1.300453445,-2.475004614,-8.313474473,0.004909825,0.000724418,0.001832314,0.002544856,-0.00491,-0.001627956,0.004850923,-0.002202704,0.001111666
2015-12-30,-0.331358928,0.703692931,3.695357724,-0.003458785,-0.004328648,-0.00600546,-0.003647611,0.000735521,-0.012071854,0.018799796,0.003200971,-0.002919562
2015-12-31,-0.310863172,-0.168376533,-0.254920902,0.001765734,0.000254169,0.007787654,0.007536021,0.006183805,0.008540512,0.014330842,0.005006189,-0.001981272
2016-01-04,0.020117517,-2.609759716,5.299432993,-0.013555831,-0.019090307,-0.013638618,-0.021227768,-0.005192483,-0.016347753,-0.023053551,-0.012015217,-0.019208426
2016-01-05,-3.338258005,-4.665447508,-1.421901349,-0.002271932,-0.003412825,0.010099357,-0.002554528,-0.002008682,-0.002910443,0.008338841,0.032023935,0.000664752
2016-01-06,-2.929997248,-1.997820045,-1.243742287,-0.012179436,-0.006610246,0.012404112,-0.005426857,-0.017857633,0.001909586,-0.004028916,-0.018065174,-0.005765873
2016-01-07,-1.47711316,0.055802165,1.123529272,-0.037412465,-0.021864341,-0.024602428,-0.021920706,-0.021732451,-0.014063159,-0.024755158,-0.04729231,-0.019029793
2016-01-08,-2.314350675,-4.994818742,-4.314063824,0.002472444,0.004280244,0.01534439,0.002841587,0.005072281,0.011631011,0.003254808,0.004734441,0.003051962
2016-01-11,0.31519106,-3.041240386,0.919909247,0.000955548,-0.007830189,0.008132523,-0.008671659,-0.001528985,-0.015073411,-0.006013729,-0.002655929,-0.016157958
2016-01-12,-2.802394962,0.2655229,-0.4688655,-0.003947547,-0.017572778,-0.004665522,-0.012761169,0.000563901,-0.003099622,-0.006507851,-0.012026458,0.003592602
2016-01-13,5.302550952,2.925772039,0.75725869,0.009642471,0.008709993,0.013538035,0.007948691,0.003833914,0.004587432,0.00302484,-0.007216764,-0.001781054
2016-01-14,-2.761927156,-5.371841392,9.765498751,-0.014219742,-0.016510363,-0.007259246,-0.013902292,0.001207848,0.012970659,-0.003395179,-0.016669586,0.004239758
2016-01-15,-2.193231772,-3.774924307,7.639392123,-0.018276694,-0.025849146,-0.007452759,-0.024412062,-0.017630279,0.001320529,-0.036652572,-0.035359083,-0.009644308
2016-01-19,-2.205907886,-5.885702657,-1.921685506,-0.002412449,0.004166036,-0.022663007,0.002476431,-0.002840991,-0.002896784,-0.023423199,-0.004862735,-0.003068452
2016-01-20,2.288490112,10.93537951,-4.259083634,-0.016536009,-0.021883278,-0.029061877,-0.018152112,-0.014854631,-0.004797913,-0.030034508,-0.031112761,-0.008155757
2016-01-21,4.1111602,8.77506094,-6.688823104,-0.019198681,0.011094372,-0.016498164,0.00601129,-0.015459782,0.002218047,0.007268974,-0.008586568,-0.023087667
2016-01-22,-4.659823842,-5.889365536,10.7653104,0.039197184,0.026246259,0.023832921,0.024233886,0.004716177,0.006584543,0.023589945,0.044495959,0.024336649
2016-01-25,4.515873488,6.776324933,-0.049420898,-0.007515907,0.004103874,-0.001439688,0.007611232,0.000673657,0.001694422,-0.002279069,0.016059924,0.008805077
2016-01-27,2.678995613,2.943624688,-4.350448269,0.000534238,-0.001706172,0.004035429,-0.002891126,0.000907478,0.000340125,0.006404509,0.001395546,0.009733616
2016-01-28,2.46095926,1.418114163,-9.429658555,-0.004445156,-0.009858638,0.013959648,-0.012159481,0.016933193,-0.002393668,0.014339655,-0.005907659,0.008097772
2016-01-29,-1.800062488,-5.652080077,-1.99665491,0.019717082,0.009163635,0.015915509,0.013352434,0.012336305,0.021217519,0.032414572,0.010849358,0.027546391
2016-02-01,-3.511775026,-5.082229733,-1.916799296,-0.004621929,-0.013396769,-0.005442257,-0.012054765,0.007876588,0.006149793,-0.004051207,0.003195755,-0.001114339
2016-02-02,2.926407984,7.574304466,4.188116563,-0.013144163,-0.016092645,-0.028665282,-0.013275059,-0.004620566,-0.0055859,-0.031463554,-0.048174305,-0.02699538
2016-02-03,-0.84158505,-2.230041738,0.475730785,-0.017013815,-0.015526281,-0.02045318,-0.0157314,0.000544434,-0.01066082,-0.006278743,-0.026427128,-0.007163644
2016-02-04,-2.506915853,-2.402310811,6.99173354,0.004664116,0.002366178,-0.000812343,0.003795522,0.00368139,0.008217762,-0.012002874,0.027468785,-0.011318859
2016-02-05,-0.161480218,-3.888449128,5.019069008,0.016048688,0.019698503,-0.000695005,0.019360551,0.009857124,0.001239561,0.020148009,0.037339814,0.038955018
2016-02-08,-2.508497502,-6.25430179,7.379073617,-0.009705241,-0.007601215,-0.013859966,-0.008475173,-0.014425596,-0.020137964,-0.010021805,-0.008367564,-0.013181834
2016-02-09,-0.385327758,-1.960282178,2.965263896,-0.017169145,-0.011411064,0.001727148,-0.00899749,-0.009244394,-0.035195361,-0.019314668,-0.018563977,0.005061398
2016-02-10,0.087446404,-3.388972945,-3.867979299,-0.012781414,-0.019270459,-0.00146551,-0.021455536,-0.01134304,-0.001300139,-0.022869607,-0.006034078,-0.017673272
2016-02-11,2.975668333,11.7958986,-2.213609774,-0.035133634,-0.038379677,-0.04125352,-0.041857929,-0.030034616,-0.02712149,-0.03752735,-0.043878963,-0.02225452
2016-02-12,1.375176211,-0.410504056,-9.310177065,0.01799423,-0.004066707,-0.016138156,-0.000348269,0.00554664,0.001115103,-9.19e-05,-0.015955522,-0.001716201
2016-02-16,3.290537149,5.5665798,-5.370548639,0.024623648,0.013953405,0.02084528,0.006271031,-0.011187586,0.009123973,-0.00459295,0.077360257,-0.013058329
2016-02-17,-1.47504417,0.57439846,3.382111583,0.009960407,-0.003289462,0.015764292,-0.002406647,0.009777469,0.008043269,0.015780367,0.010085025,0.019362036
2016-02-18,-0.01799087,-3.584385104,-0.966493385,0.007171249,0.012627613,0.000909883,0.007330472,0.015237289,0.019024132,0.018033569,0.010690916,0.020025834
2016-02-19,2.937287343,6.296073792,-3.925901089,0.009235902,0.003220696,-0.000570604,0.000680655,-0.000279881,0.006227662,0.001383218,0.004832974,-0.002611827
2016-02-22,-3.906526698,1.548282237,0.309127145,0.003131089,0.002830412,0.008063952,0.001335192,0.004476652,-0.004485138,0.015149827,0.006503721,0.012877315
2016-02-23,1.034667884,0.910809623,-1.718059351,-0.015164505,-0.026169985,-0.017609143,-0.020999136,-0.017564171,-0.011114117,-0.015867442,-0.011360563,-0.011873569
2016-02-24,0.965236821,3.532182921,-1.441842657,-0.012303444,-0.015298019,0.000271732,-0.018571343,-0.012567105,-0.012583184,-0.002720664,-0.02124943,-0.019477945
2016-02-25,0.152229376,-0.940789895,0.078969781,-0.011761222,-0.017279189,-0.009944982,-0.006746908,-0.000248629,-0.006166382,-0.021936494,0.001615107,0.004213761
2016-02-26,-1.610757551,2.198740329,-1.067048788,-0.001519005,0.017391208,0.007908623,0.014982689,0.011707816,0.005752872,0.004755481,0.010636319,-0.001149672
2016-02-29,1.52581723,0.659589911,5.286765999,-0.010125823,0.011235222,-0.00629497,0.011099279,0.001365628,-0.017675983,-0.01428994,0.002516032,0.000309022
2016-03-01,2.101044629,0.010808093,3.916407108,0.042828138,0.033449492,0.02019098,0.027803228,0.053754173,0.034922751,0.046653893,0.027331436,0.011345219
2016-03-02,1.388198526,-0.7461841,3.236228283,0.005286606,0.047148735,0.016661743,0.040947414,-0.002930062,0.024418676,0.01921041,0.021092772,-0.001412204
2016-03-03,0.970823402,3.451107582,0.011680925,0.019522135,0.005651833,0.010565526,0.008363546,-0.002684264,0.014485505,-0.000562637,0.048141448,0.019847585
2016-03-04,-2.295458621,2.22750492,2.5360235,0.001510494,0.010637282,0.002165617,0.008992634,-0.003318809,-0.00670288,0.003572589,0.017704042,0.003073298
2016-03-08,1.839198784,4.554953848,-0.613513713,0.000645437,-0.012562585,0.014655889,-0.006568338,0.003606695,-0.006069658,-0.008306365,0.02368709,0.002834199
2016-03-09,-0.095594448,-0.704166629,-2.198095635,0.012261984,0.008751197,0.005805224,0.002723889,0.001798168,0.001062836,0.009289677,-0.008844119,0.002649012
2016-03-10,2.423996285,1.093996366,0.304496451,-0.000195064,-0.006440191,-0.015870369,9.48e-05,-0.009481234,-0.009051969,-0.004742197,0.007629061,0.001896388
2016-03-11,-0.71581479,-3.300836345,3.553550931,0.004584889,-0.000820123,0.00163992,0.000150024,0.015123741,0.0007897,0.006454128,-0.006581412,0.006246236
2016-03-14,-0.027153936,-1.706657403,-2.739961283,0.006939814,0.007225643,0.006054255,0.00645798,0.009338962,0.002897895,0.008392511,-0.006867392,0.002017853
2016-03-15,1.933524932,5.636799484,1.128454309,-0.008492828,0.003207268,0.001425739,-0.008220704,-0.020409365,-0.012551935,-0.02629108,0.003199826,-0.03358591
2016-03-16,0.039983199,2.911623033,4.517100927,-0.005109517,0.008801576,-0.000373402,0.00961759,0.010469549,0.006779772,0.000810906,-0.009433707,0.004957795
2016-03-17,0.120390883,-1.866563251,-1.118007724,-0.001186178,-0.001144764,0.007406642,-0.002875026,0.005605891,0.011135589,0.004620607,-0.000409322,-0.013561183
2016-03-18,-0.265989895,1.652131796,-2.548101782,0.013637669,0.013652551,0.005757091,0.013615223,0.005662066,0.021623106,0.00712791,0.025306434,-0.012037515
2016-03-21,-0.313392245,4.230286529,-1.57727488,0.012939192,0.017326899,0.00876652,0.017811606,0.019081783,0.003060118,0.003939138,0.003807444,0.012932453
2016-03-22,-2.307926403,-4.47609725,14.18945886,0.010111089,0.000621621,0.006697398,0.004523474,-0.016029847,0.001139018,0.000754554,0.012652184,-0.001619837
2016-03-23,-0.703863318,-1.043876901,-4.300082696,0.005486243,-0.003027736,-0.01166765,-0.002903517,0.001053088,0.001922974,0.000129255,0.020797318,-0.001711611
2016-03-28,-0.265310918,-3.140852332,0.441158506,-0.014272753,-0.017803024,-0.002811972,-0.017160105,-0.008499897,-0.005294728,-0.010899065,-0.048958226,-0.021275551
2016-03-29,0.201885934,0.185704974,-3.956557822,0.009940711,0.003931457,0.004451493,-0.001469803,-0.004488049,-0.004834941,-0.006358885,0.003885172,-0.026897688
2016-03-30,-0.307035228,-0.003100119,-0.213827479,0.016216216,0.029911434,0.016176314,0.021374507,0.016283493,0.012582436,-0.000854738,0.035798753,0.022967113
2016-03-31,-1.260449602,-3.88900629,0.982749511,0.000445324,0.000421448,-0.00419011,-0.001896267,0.003717444,0.004864699,0.018206146,-0.007446809,0.007236348
2016-04-01,-1.219495431,-3.062364077,-0.29062418,-0.007115832,0.002059889,-0.009206073,0.001687084,0.011533509,-0.010137674,0.001551089,-0.006091026,-0.00553728
